"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","I_0","R_0"
128.41796875,0.54833984375,73.05,0.42041015625,45.66,0.95654296875,0.54541015625,0.081396484375,6.4013671875e-05,1.2451171875e-05,0.551513671875
178.41796875,0.29833984375,73.05,0.67041015625,45.66,0.20654296875,0.79541015625,0.006396484375,3.9013671875e-05,3.7451171875e-05,0.326513671875
78.41796875,0.79833984375,73.05,0.17041015625,45.66,0.70654296875,0.29541015625,0.056396484375,8.9013671875e-05,8.7451171875e-05,0.776513671875
53.41796875,0.42333984375,73.05,0.79541015625,45.66,0.58154296875,0.17041015625,0.093896484375,1.513671875e-06,4.9951171875e-05,0.439013671875
153.41796875,0.92333984375,73.05,0.29541015625,45.66,0.08154296875,0.67041015625,0.043896484375,5.1513671875e-05,9.9951171875e-05,0.889013671875
103.41796875,0.17333984375,73.05,0.54541015625,45.66,0.83154296875,0.92041015625,0.068896484375,2.6513671875e-05,7.4951171875e-05,0.214013671875
3.41796875,0.67333984375,73.05,0.04541015625,45.66,0.33154296875,0.42041015625,0.018896484375,7.6513671875e-05,2.4951171875e-05,0.664013671875
4.98046875,0.02490234375,73.05,0.41259765625,45.66,0.40185546875,0.69384765625,0.039990234375,4.4482421875e-05,7.1044921875e-05,0.333544921875
104.98046875,0.52490234375,73.05,0.91259765625,45.66,0.90185546875,0.19384765625,0.089990234375,9.4482421875e-05,2.1044921875e-05,0.783544921875
154.98046875,0.27490234375,73.05,0.16259765625,45.66,0.15185546875,0.44384765625,0.014990234375,1.9482421875e-05,4.6044921875e-05,0.108544921875
54.98046875,0.77490234375,73.05,0.66259765625,45.66,0.65185546875,0.94384765625,0.064990234375,6.9482421875e-05,9.6044921875e-05,0.558544921875
79.98046875,0.39990234375,73.05,0.28759765625,45.66,0.52685546875,0.56884765625,0.077490234375,3.1982421875e-05,3.3544921875e-05,0.221044921875
179.98046875,0.89990234375,73.05,0.78759765625,45.66,0.02685546875,0.06884765625,0.027490234375,8.1982421875e-05,8.3544921875e-05,0.671044921875
129.98046875,0.14990234375,73.05,0.03759765625,45.66,0.77685546875,0.31884765625,0.052490234375,6.982421875e-06,5.8544921875e-05,0.446044921875
29.98046875,0.64990234375,73.05,0.53759765625,45.66,0.27685546875,0.81884765625,0.002490234375,5.6982421875e-05,8.544921875e-06,0.896044921875
42.48046875,0.33740234375,73.05,0.85009765625,45.66,0.33935546875,0.63134765625,0.058740234375,2.5732421875e-05,6.4794921875e-05,0.839794921875
142.48046875,0.83740234375,73.05,0.35009765625,45.66,0.83935546875,0.13134765625,0.008740234375,7.5732421875e-05,1.4794921875e-05,0.389794921875
192.48046875,0.08740234375,73.05,0.60009765625,45.66,0.08935546875,0.38134765625,0.083740234375,7.32421875e-07,3.9794921875e-05,0.614794921875
92.48046875,0.58740234375,73.05,0.10009765625,45.66,0.58935546875,0.88134765625,0.033740234375,5.0732421875e-05,8.9794921875e-05,0.164794921875
67.48046875,0.21240234375,73.05,0.97509765625,45.66,0.71435546875,0.50634765625,0.021240234375,3.8232421875e-05,2.7294921875e-05,0.502294921875
167.48046875,0.71240234375,73.05,0.47509765625,45.66,0.21435546875,0.00634765625,0.071240234375,8.8232421875e-05,7.7294921875e-05,0.052294921875
117.48046875,0.46240234375,73.05,0.72509765625,45.66,0.96435546875,0.25634765625,0.046240234375,1.3232421875e-05,5.2294921875e-05,0.727294921875
17.48046875,0.96240234375,73.05,0.22509765625,45.66,0.46435546875,0.75634765625,0.096240234375,6.3232421875e-05,2.294921875e-06,0.277294921875
23.73046875,0.49365234375,73.05,0.00634765625,45.66,0.24560546875,0.22509765625,0.074365234375,7.2607421875e-05,8.6669921875e-05,0.192919921875
123.73046875,0.99365234375,73.05,0.50634765625,45.66,0.74560546875,0.72509765625,0.024365234375,2.2607421875e-05,3.6669921875e-05,0.642919921875
173.73046875,0.24365234375,73.05,0.25634765625,45.66,0.49560546875,0.97509765625,0.099365234375,9.7607421875e-05,1.1669921875e-05,0.417919921875
73.73046875,0.74365234375,73.05,0.75634765625,45.66,0.99560546875,0.47509765625,0.049365234375,4.7607421875e-05,6.1669921875e-05,0.867919921875
98.73046875,0.11865234375,73.05,0.13134765625,45.66,0.87060546875,0.10009765625,0.011865234375,6.0107421875e-05,2.4169921875e-05,0.305419921875
198.73046875,0.61865234375,73.05,0.63134765625,45.66,0.37060546875,0.60009765625,0.061865234375,1.0107421875e-05,7.4169921875e-05,0.755419921875
148.73046875,0.36865234375,73.05,0.38134765625,45.66,0.62060546875,0.85009765625,0.036865234375,8.5107421875e-05,9.9169921875e-05,0.080419921875
48.73046875,0.86865234375,73.05,0.88134765625,45.66,0.12060546875,0.35009765625,0.086865234375,3.5107421875e-05,4.9169921875e-05,0.530419921875
36.23046875,0.18115234375,73.05,0.69384765625,45.66,0.05810546875,0.16259765625,0.030615234375,5.3857421875e-05,8.0419921875e-05,0.474169921875
136.23046875,0.68115234375,73.05,0.19384765625,45.66,0.55810546875,0.66259765625,0.080615234375,3.857421875e-06,3.0419921875e-05,0.024169921875
186.23046875,0.43115234375,73.05,0.94384765625,45.66,0.30810546875,0.91259765625,0.005615234375,7.8857421875e-05,5.419921875e-06,0.699169921875
86.23046875,0.93115234375,73.05,0.44384765625,45.66,0.80810546875,0.41259765625,0.055615234375,2.8857421875e-05,5.5419921875e-05,0.249169921875
61.23046875,0.30615234375,73.05,0.56884765625,45.66,0.93310546875,0.03759765625,0.093115234375,6.6357421875e-05,1.7919921875e-05,0.811669921875
161.23046875,0.80615234375,73.05,0.06884765625,45.66,0.43310546875,0.53759765625,0.043115234375,1.6357421875e-05,6.7919921875e-05,0.361669921875
111.23046875,0.05615234375,73.05,0.81884765625,45.66,0.68310546875,0.78759765625,0.068115234375,9.1357421875e-05,9.2919921875e-05,0.586669921875
11.23046875,0.55615234375,73.05,0.31884765625,45.66,0.18310546875,0.28759765625,0.018115234375,4.1357421875e-05,4.2919921875e-05,0.136669921875
8.10546875,0.25927734375,73.05,0.99072265625,45.66,0.76123046875,0.95947265625,0.079052734375,8.9794921875e-05,7.2607421875e-05,0.375732421875
108.10546875,0.75927734375,73.05,0.49072265625,45.66,0.26123046875,0.45947265625,0.029052734375,3.9794921875e-05,2.2607421875e-05,0.825732421875
158.10546875,0.00927734375,73.05,0.74072265625,45.66,0.51123046875,0.20947265625,0.054052734375,6.4794921875e-05,4.7607421875e-05,0.150732421875
58.10546875,0.50927734375,73.05,0.24072265625,45.66,0.01123046875,0.70947265625,0.004052734375,1.4794921875e-05,9.7607421875e-05,0.600732421875
83.10546875,0.13427734375,73.05,0.86572265625,45.66,0.13623046875,0.83447265625,0.041552734375,7.7294921875e-05,3.5107421875e-05,0.038232421875
183.10546875,0.63427734375,73.05,0.36572265625,45.66,0.63623046875,0.33447265625,0.091552734375,2.7294921875e-05,8.5107421875e-05,0.488232421875
133.10546875,0.38427734375,73.05,0.61572265625,45.66,0.38623046875,0.08447265625,0.016552734375,5.2294921875e-05,6.0107421875e-05,0.263232421875
33.10546875,0.88427734375,73.05,0.11572265625,45.66,0.88623046875,0.58447265625,0.066552734375,2.294921875e-06,1.0107421875e-05,0.713232421875
45.60546875,0.07177734375,73.05,0.30322265625,45.66,0.94873046875,0.89697265625,0.022802734375,8.3544921875e-05,6.6357421875e-05,0.769482421875
145.60546875,0.57177734375,73.05,0.80322265625,45.66,0.44873046875,0.39697265625,0.072802734375,3.3544921875e-05,1.6357421875e-05,0.319482421875
195.60546875,0.32177734375,73.05,0.05322265625,45.66,0.69873046875,0.14697265625,0.047802734375,5.8544921875e-05,4.1357421875e-05,0.544482421875
95.60546875,0.82177734375,73.05,0.55322265625,45.66,0.19873046875,0.64697265625,0.097802734375,8.544921875e-06,9.1357421875e-05,0.094482421875
70.60546875,0.44677734375,73.05,0.42822265625,45.66,0.07373046875,0.77197265625,0.060302734375,9.6044921875e-05,2.8857421875e-05,0.656982421875
170.60546875,0.94677734375,73.05,0.92822265625,45.66,0.57373046875,0.27197265625,0.010302734375,4.6044921875e-05,7.8857421875e-05,0.206982421875
120.60546875,0.19677734375,73.05,0.17822265625,45.66,0.32373046875,0.02197265625,0.085302734375,7.1044921875e-05,5.3857421875e-05,0.881982421875
20.60546875,0.69677734375,73.05,0.67822265625,45.66,0.82373046875,0.52197265625,0.035302734375,2.1044921875e-05,3.857421875e-06,0.431982421875
14.35546875,0.22802734375,73.05,0.58447265625,45.66,0.60498046875,0.49072265625,0.007177734375,1.7919921875e-05,8.1982421875e-05,0.010107421875
114.35546875,0.72802734375,73.05,0.08447265625,45.66,0.10498046875,0.99072265625,0.057177734375,6.7919921875e-05,3.1982421875e-05,0.460107421875
164.35546875,0.47802734375,73.05,0.83447265625,45.66,0.85498046875,0.74072265625,0.032177734375,4.2919921875e-05,6.982421875e-06,0.235107421875
64.35546875,0.97802734375,73.05,0.33447265625,45.66,0.35498046875,0.24072265625,0.082177734375,9.2919921875e-05,5.6982421875e-05,0.685107421875
89.35546875,0.35302734375,73.05,0.70947265625,45.66,0.47998046875,0.36572265625,0.069677734375,5.419921875e-06,1.9482421875e-05,0.347607421875
189.35546875,0.85302734375,73.05,0.20947265625,45.66,0.97998046875,0.86572265625,0.019677734375,5.5419921875e-05,6.9482421875e-05,0.797607421875
139.35546875,0.10302734375,73.05,0.95947265625,45.66,0.22998046875,0.61572265625,0.094677734375,3.0419921875e-05,9.4482421875e-05,0.122607421875
39.35546875,0.60302734375,73.05,0.45947265625,45.66,0.72998046875,0.11572265625,0.044677734375,8.0419921875e-05,4.4482421875e-05,0.572607421875
26.85546875,0.41552734375,73.05,0.14697265625,45.66,0.66748046875,0.42822265625,0.088427734375,1.1669921875e-05,7.5732421875e-05,0.628857421875
126.85546875,0.91552734375,73.05,0.64697265625,45.66,0.16748046875,0.92822265625,0.038427734375,6.1669921875e-05,2.5732421875e-05,0.178857421875
176.85546875,0.16552734375,73.05,0.39697265625,45.66,0.91748046875,0.67822265625,0.063427734375,3.6669921875e-05,7.32421875e-07,0.853857421875
76.85546875,0.66552734375,73.05,0.89697265625,45.66,0.41748046875,0.17822265625,0.013427734375,8.6669921875e-05,5.0732421875e-05,0.403857421875
51.85546875,0.04052734375,73.05,0.02197265625,45.66,0.29248046875,0.30322265625,0.025927734375,2.4169921875e-05,1.3232421875e-05,0.741357421875
151.85546875,0.54052734375,73.05,0.52197265625,45.66,0.79248046875,0.80322265625,0.075927734375,7.4169921875e-05,6.3232421875e-05,0.291357421875
101.85546875,0.29052734375,73.05,0.27197265625,45.66,0.04248046875,0.55322265625,0.000927734375,4.9169921875e-05,8.8232421875e-05,0.516357421875
1.85546875,0.79052734375,73.05,0.77197265625,45.66,0.54248046875,0.05322265625,0.050927734375,9.9169921875e-05,3.8232421875e-05,0.066357421875
2.63671875,0.20849609375,73.05,0.33837890625,45.66,0.82763671875,0.62744140625,0.066162109375,9.5654296875e-05,4.7216796875e-05,0.344091796875
102.63671875,0.70849609375,73.05,0.83837890625,45.66,0.32763671875,0.12744140625,0.016162109375,4.5654296875e-05,9.7216796875e-05,0.794091796875
152.63671875,0.45849609375,73.05,0.08837890625,45.66,0.57763671875,0.37744140625,0.091162109375,7.0654296875e-05,7.2216796875e-05,0.119091796875
52.63671875,0.95849609375,73.05,0.58837890625,45.66,0.07763671875,0.87744140625,0.041162109375,2.0654296875e-05,2.2216796875e-05,0.569091796875
77.63671875,0.33349609375,73.05,0.46337890625,45.66,0.20263671875,0.50244140625,0.003662109375,8.3154296875e-05,5.9716796875e-05,0.006591796875
177.63671875,0.83349609375,73.05,0.96337890625,45.66,0.70263671875,0.00244140625,0.053662109375,3.3154296875e-05,9.716796875e-06,0.456591796875
127.63671875,0.08349609375,73.05,0.21337890625,45.66,0.45263671875,0.25244140625,0.028662109375,5.8154296875e-05,3.4716796875e-05,0.231591796875
27.63671875,0.58349609375,73.05,0.71337890625,45.66,0.95263671875,0.75244140625,0.078662109375,8.154296875e-06,8.4716796875e-05,0.681591796875
40.13671875,0.39599609375,73.05,0.90087890625,45.66,0.89013671875,0.68994140625,0.034912109375,7.6904296875e-05,4.0966796875e-05,0.737841796875
140.13671875,0.89599609375,73.05,0.40087890625,45.66,0.39013671875,0.18994140625,0.084912109375,2.6904296875e-05,9.0966796875e-05,0.287841796875
190.13671875,0.14599609375,73.05,0.65087890625,45.66,0.64013671875,0.43994140625,0.009912109375,5.1904296875e-05,6.5966796875e-05,0.512841796875
90.13671875,0.64599609375,73.05,0.15087890625,45.66,0.14013671875,0.93994140625,0.059912109375,1.904296875e-06,1.5966796875e-05,0.062841796875
65.13671875,0.02099609375,73.05,0.77587890625,45.66,0.01513671875,0.56494140625,0.097412109375,8.9404296875e-05,5.3466796875e-05,0.625341796875
165.13671875,0.52099609375,73.05,0.27587890625,45.66,0.51513671875,0.06494140625,0.047412109375,3.9404296875e-05,3.466796875e-06,0.175341796875
115.13671875,0.27099609375,73.05,0.52587890625,45.66,0.26513671875,0.31494140625,0.072412109375,6.4404296875e-05,2.8466796875e-05,0.850341796875
15.13671875,0.77099609375,73.05,0.02587890625,45.66,0.76513671875,0.81494140625,0.022412109375,1.4404296875e-05,7.8466796875e-05,0.400341796875
21.38671875,0.30224609375,73.05,0.24462890625,45.66,0.54638671875,0.15869140625,0.044287109375,2.3779296875e-05,6.591796875e-06,0.034716796875
121.38671875,0.80224609375,73.05,0.74462890625,45.66,0.04638671875,0.65869140625,0.094287109375,7.3779296875e-05,5.6591796875e-05,0.484716796875
171.38671875,0.05224609375,73.05,0.49462890625,45.66,0.79638671875,0.90869140625,0.019287109375,4.8779296875e-05,8.1591796875e-05,0.259716796875
71.38671875,0.55224609375,73.05,0.99462890625,45.66,0.29638671875,0.40869140625,0.069287109375,9.8779296875e-05,3.1591796875e-05,0.709716796875
96.38671875,0.17724609375,73.05,0.11962890625,45.66,0.42138671875,0.03369140625,0.081787109375,1.1279296875e-05,9.4091796875e-05,0.372216796875
196.38671875,0.67724609375,73.05,0.61962890625,45.66,0.92138671875,0.53369140625,0.031787109375,6.1279296875e-05,4.4091796875e-05,0.822216796875
146.38671875,0.42724609375,73.05,0.36962890625,45.66,0.17138671875,0.78369140625,0.056787109375,3.6279296875e-05,1.9091796875e-05,0.147216796875
46.38671875,0.92724609375,73.05,0.86962890625,45.66,0.67138671875,0.28369140625,0.006787109375,8.6279296875e-05,6.9091796875e-05,0.597216796875
33.88671875,0.11474609375,73.05,0.55712890625,45.66,0.73388671875,0.22119140625,0.050537109375,5.029296875e-06,3.41796875e-07,0.653466796875
133.88671875,0.61474609375,73.05,0.05712890625,45.66,0.23388671875,0.72119140625,0.000537109375,5.5029296875e-05,5.0341796875e-05,0.203466796875
183.88671875,0.36474609375,73.05,0.80712890625,45.66,0.98388671875,0.97119140625,0.075537109375,3.0029296875e-05,7.5341796875e-05,0.878466796875
83.88671875,0.86474609375,73.05,0.30712890625,45.66,0.48388671875,0.47119140625,0.025537109375,8.0029296875e-05,2.5341796875e-05,0.428466796875
58.88671875,0.48974609375,73.05,0.68212890625,45.66,0.35888671875,0.09619140625,0.013037109375,1.7529296875e-05,8.7841796875e-05,0.765966796875
158.88671875,0.98974609375,73.05,0.18212890625,45.66,0.85888671875,0.59619140625,0.063037109375,6.7529296875e-05,3.7841796875e-05,0.315966796875
108.88671875,0.23974609375,73.05,0.93212890625,45.66,0.10888671875,0.84619140625,0.038037109375,4.2529296875e-05,1.2841796875e-05,0.540966796875
8.88671875,0.73974609375,73.05,0.43212890625,45.66,0.60888671875,0.34619140625,0.088037109375,9.2529296875e-05,6.2841796875e-05,0.090966796875
12.01171875,0.44287109375,73.05,0.76025390625,45.66,0.46826171875,0.89306640625,0.002099609375,3.7841796875e-05,4.5654296875e-05,0.301904296875
112.01171875,0.94287109375,73.05,0.26025390625,45.66,0.96826171875,0.39306640625,0.052099609375,8.7841796875e-05,9.5654296875e-05,0.751904296875
162.01171875,0.19287109375,73.05,0.51025390625,45.66,0.21826171875,0.14306640625,0.027099609375,1.2841796875e-05,7.0654296875e-05,0.076904296875
62.01171875,0.69287109375,73.05,0.01025390625,45.66,0.71826171875,0.64306640625,0.077099609375,6.2841796875e-05,2.0654296875e-05,0.526904296875
87.01171875,0.06787109375,73.05,0.88525390625,45.66,0.59326171875,0.76806640625,0.064599609375,2.5341796875e-05,5.8154296875e-05,0.189404296875
187.01171875,0.56787109375,73.05,0.38525390625,45.66,0.09326171875,0.26806640625,0.014599609375,7.5341796875e-05,8.154296875e-06,0.639404296875
137.01171875,0.31787109375,73.05,0.63525390625,45.66,0.84326171875,0.01806640625,0.089599609375,3.41796875e-07,3.3154296875e-05,0.414404296875
37.01171875,0.81787109375,73.05,0.13525390625,45.66,0.34326171875,0.51806640625,0.039599609375,5.0341796875e-05,8.3154296875e-05,0.864404296875
49.51171875,0.13037109375,73.05,0.44775390625,45.66,0.28076171875,0.95556640625,0.095849609375,3.1591796875e-05,3.9404296875e-05,0.808154296875
149.51171875,0.63037109375,73.05,0.94775390625,45.66,0.78076171875,0.45556640625,0.045849609375,8.1591796875e-05,8.9404296875e-05,0.358154296875
199.51171875,0.38037109375,73.05,0.19775390625,45.66,0.03076171875,0.20556640625,0.070849609375,6.591796875e-06,6.4404296875e-05,0.583154296875
99.51171875,0.88037109375,73.05,0.69775390625,45.66,0.53076171875,0.70556640625,0.020849609375,5.6591796875e-05,1.4404296875e-05,0.133154296875
74.51171875,0.25537109375,73.05,0.32275390625,45.66,0.65576171875,0.83056640625,0.033349609375,4.4091796875e-05,5.1904296875e-05,0.470654296875
174.51171875,0.75537109375,73.05,0.82275390625,45.66,0.15576171875,0.33056640625,0.083349609375,9.4091796875e-05,1.904296875e-06,0.020654296875
124.51171875,0.00537109375,73.05,0.07275390625,45.66,0.90576171875,0.08056640625,0.008349609375,1.9091796875e-05,2.6904296875e-05,0.695654296875
24.51171875,0.50537109375,73.05,0.57275390625,45.66,0.40576171875,0.58056640625,0.058349609375,6.9091796875e-05,7.6904296875e-05,0.245654296875
18.26171875,0.03662109375,73.05,0.66650390625,45.66,0.18701171875,0.42431640625,0.086474609375,6.5966796875e-05,1.1279296875e-05,0.217529296875
118.26171875,0.53662109375,73.05,0.16650390625,45.66,0.68701171875,0.92431640625,0.036474609375,1.5966796875e-05,6.1279296875e-05,0.667529296875
168.26171875,0.28662109375,73.05,0.91650390625,45.66,0.43701171875,0.67431640625,0.061474609375,9.0966796875e-05,8.6279296875e-05,0.442529296875
68.26171875,0.78662109375,73.05,0.41650390625,45.66,0.93701171875,0.17431640625,0.011474609375,4.0966796875e-05,3.6279296875e-05,0.892529296875
93.26171875,0.41162109375,73.05,0.54150390625,45.66,0.81201171875,0.29931640625,0.048974609375,5.3466796875e-05,9.8779296875e-05,0.330029296875
193.26171875,0.91162109375,73.05,0.04150390625,45.66,0.31201171875,0.79931640625,0.098974609375,3.466796875e-06,4.8779296875e-05,0.780029296875
143.26171875,0.16162109375,73.05,0.79150390625,45.66,0.56201171875,0.54931640625,0.023974609375,7.8466796875e-05,2.3779296875e-05,0.105029296875
